湖南 NR 湖 南 O
亲自 AD 亲 自 O
指挥 VV 指 挥 O
下 LC 下 下 O
， PU ， ， O
地质部 NN 地 部 O
石油 NN 石 油 O
地质 NN 地 质 O
大军 NN 大 军 O
千 CD 千 千 O
里 M 里 里 O
辗转 VV 辗 转 O
， PU ， ， O
挥师 VV 挥 师 O
东进 NR 东 进 O
松辽 NR 松 辽 O
平原 NN 平 原 O
。 PU 。 。 O
几 CD 几 几 O
个 M 个 个 O
月 NN 月 月 O
后 LC 后 后 O
， PU ， ， O
松辽 NR 松 辽 O
平原 NN 平 原 O
前线 NN 前 线 O
报捷 VV 报 捷 O
， PU ， ， O
公主岭 NN 公 岭 O
发现 VV 发 现 O
很 AD 很 很 O
好 VA 好 好 O
的 DEC 的 的 O
含油 NN 含 油 O
地层 NN 地 层 O
， PU ， ， O
被 LB 被 被 O
苏联 NR 苏 联 O
专家 NN 专 家 O
称为 VV 称 为 O
第二 OD 第 二 O
个 M 个 个 O
“ PU “ “ O
巴库 NR 巴 库 O
” PU ” ” O
。 PU 。 。 O
本 DT 本 本 O
报 NN 报 报 O
评论员 NN 评 员 O
中央 NN 中 央 O
关于 P 关 于 O
１９９８年 NT １ 年 O
的 DEG 的 的 O
工作 NN 工 作 O
方针 NN 方 针 O
是 VC 是 是 O
： PU ： ： O
统揽 NN 统 揽 O
全局 NN 全 局 O
， PU ， ， O
精心 AD 精 心 O
部署 VV 部 署 O
， PU ， ， O
狠 AD 狠 狠 O
抓 VV 抓 抓 O
落实 NN 落 实 O
， PU ， ， O
团结 VV 团 结 O
一致 VV 一 致 O
， PU ， ， O
艰苦 AD 艰 苦 O
奋斗 VV 奋 斗 O
， PU ， ， O
开拓 VV 开 拓 O
前进 VV 前 进 O
。 PU 。 。 O
这 PN 这 这 O
是 VC 是 是 O
一 CD 一 一 O
个 M 个 个 O
政治 NN 政 治 O
动员 NN 动 员 O
， PU ， ， O
也 AD 也 也 O
是 VC 是 是 O
一 CD 一 一 O
个 M 个 个 O
战略 NN 战 略 O
部署 NN 部 署 O
。 PU 。 。 O
六 CD 六 六 O
句 M 句 句 O
话 NN 话 话 O
中 LC 中 中 O
， PU ， ， O
统揽 NN 统 揽 O
全局 NN 全 局 O
是 VC 是 是 O
前提 NN 前 提 O
。 PU 。 。 O
我们 PN 我 们 O
的 DEG 的 的 O
事业 NN 事 业 O
， PU ， ， O
波澜壮阔 VA 波 阔 O
； PU ； ； O
我们 PN 我 们 O
面临 VV 面 临 O
的 DEC 的 的 O
矛盾 NN 矛 盾 O
和 CC 和 和 O
困难 NN 困 难 O
， PU ， ， O
错综复杂 VV 错 杂 O
； PU ； ； O
我们 PN 我 们 O
需要 VV 需 要 O
动员 VV 动 员 O
和 CC 和 和 O
组织 VV 组 织 O
的 DEC 的 的 O
力量 NN 力 量 O
， PU ， ， O
五湖四海 VV 五 海 O
， PU ， ， O
浩浩荡荡 VV 浩 荡 O
。 PU 。 。 O
不 AD 不 不 O
统揽 VV 统 揽 O
全局 NN 全 局 O
， PU ， ， O
就 AD 就 就 O
不 AD 不 不 O
能 VV 能 能 O
趋利避害 VV 趋 害 O
， PU ， ， O
因势利导 VV 因 导 O
， PU ， ， O
促进 VV 促 进 O
各 DT 各 各 O
项 M 项 项 O
工作 NN 工 作 O
的 DEG 的 的 O
健康 JJ 健 康 O
发展 NN 发 展 O
； PU ； ； O
不 AD 不 不 O
统揽 VV 统 揽 O
全局 NN 全 局 O
， PU ， ， O
就 AD 就 就 O
不 AD 不 不 O
能 VV 能 能 O
把 BA 把 把 O
各 DT 各 各 O
方面 NN 方 面 O
的 DEG 的 的 O
积极性 NN 积 性 O
调动 VV 调 动 O
起来 VV 起 来 O
， PU ， ， O
协调 VV 协 调 O
起来 VV 起 来 O
， PU ， ， O
形成 VV 形 成 O
合力 NN 合 力 O
； PU ； ； O
不 AD 不 不 O
统揽 VV 统 揽 O
全局 NN 全 局 O
， PU ， ， O
就 AD 就 就 O
不 AD 不 不 O
能 VV 能 能 O
集中 VV 集 中 O
力量 NN 力 量 O
办 VV 办 办 O
大 JJ 大 大 O
事 NN 事 事 O
， PU ， ， O
进一步 AD 进 步 O
发挥 VV 发 挥 O
社会主义 NN 社 义 O
制度 NN 制 度 O
的 DEG 的 的 O
优越性 NN 优 性 O
。 PU 。 。 O
统揽 NN 统 揽 O
全局 NN 全 局 O
， PU ， ， O
首先 AD 首 先 O
要 VV 要 要 O
认识 VV 认 识 O
全局 NN 全 局 O
， PU ， ， O
具有 VV 具 有 O
全局 NN 全 局 O
观念 NN 观 念 O
、 PU 、 、 O
全局 NN 全 局 O
意识 NN 意 识 O
。 PU 。 。 O
要 VV 要 要 O
认识 VV 认 识 O
本 DT 本 本 O
地区 NN 地 区 O
本 DT 本 本 O
部门 NN 部 门 O
的 DEG 的 的 O
全局 NN 全 局 O
， PU ， ， O
也 AD 也 也 O
要 VV 要 要 O
认识 VV 认 识 O
全 DT 全 全 O
党 NN 党 党 O
全 DT 全 全 O
国 NN 国 国 O
的 DEG 的 的 O
全局 NN 全 局 O
， PU ， ， O
世界 NN 世 界 O
的 DEG 的 的 O
全局 NN 全 局 O
。 PU 。 。 O
全局 NN 全 局 O
不 AD 不 不 O
是 VC 是 是 O
全部 AD 全 部 O
， PU ， ， O
而 AD 而 而 O
是 VC 是 是 O
一 CD 一 一 O
种 M 种 种 O
格局 NN 格 局 O
， PU ， ， O
是 VC 是 是 O
矛盾 NN 矛 盾 O
运动 NN 运 动 O
的 DEG 的 的 O
走向 NN 走 向 O
和 CC 和 和 O
发展 NN 发 展 O
趋势 NN 趋 势 O
。 PU 。 。 O
认识 VV 认 识 O
全局 NN 全 局 O
， PU ， ， O
要 VV 要 要 O
进行 VV 进 行 O
深入 JJ 深 入 O
的 DEG 的 的 O
调查 NN 调 查 O
研究 NN 研 究 O
， PU ， ， O
不 AD 不 不 O
可 VV 可 可 O
坐井观天 VV 坐 天 O
， PU ， ， O
以偏概全 VV 以 全 O
， PU ， ， O
以 MSP 以 以 O
主观 AD 主 观 O
代替 VV 代 替 O
客观 NN 客 观 O
； PU ； ； O
要 VV 要 要 O
站 VV 站 站 O
在 P 在 在 O
国家 NN 国 家 O
利益 NN 利 益 O
和 CC 和 和 O
人民 NN 人 民 O
群众 NN 群 众 O
的 DEG 的 的 O
立场 NN 立 场 O
上 LC 上 上 O
， PU ， ， O
不 AD 不 不 O
可以 VV 可 以 O
个人 NN 个 人 O
的 DEG 的 的 O
局部 NN 局 部 O
的 DEG 的 的 O
利益 NN 利 益 O
代替 VV 代 替 O
全局 NN 全 局 O
的 DEG 的 的 O
利益 NN 利 益 O
； PU ； ； O
要 VV 要 要 O
把握 VV 把 握 O
矛盾 NN 矛 盾 O
运动 NN 运 动 O
的 DEG 的 的 O
走向 NN 走 向 O
和 CC 和 和 O
发展 NN 发 展 O
趋势 NN 趋 势 O
， PU ， ， O
见微而知著 VV 见 著 O
， PU ， ， O
不 AD 不 不 O
可 VV 可 可 O
形而 AD 形 而 O
上学 VV 上 学 O
， PU ， ， O
为 P 为 为 O
眼前 NN 眼 前 O
利益 NN 利 益 O
牺牲 VV 牺 牲 O
长远 JJ 长 远 O
利益 NN 利 益 O
。 PU 。 。 O
统揽 NN 统 揽 O
全局 NN 全 局 O
， PU ， ， O
必须 VV 必 须 O
取得 VV 取 得 O
思想 NN 思 想 O
上 LC 上 上 O
的 DEG 的 的 O
统一 NN 统 一 O
和 CC 和 和 O
行动 NN 行 动 O
上 LC 上 上 O
的 DEG 的 的 O
一致 NN 一 致 O
。 PU 。 。 O
要 VV 要 要 O
高度 AD 高 度 O
重视 VV 重 视 O
理论 NN 理 论 O
的 DEG 的 的 O
指导 NN 指 导 O
作用 NN 作 用 O
， PU ， ， O
把 BA 把 把 O
理论 NN 理 论 O
旗帜 NN 旗 帜 O
当做 VV 当 做 O
统揽 NN 统 揽 O
全局 NN 全 局 O
、 PU 、 、 O
贯穿 VV 贯 穿 O
各 DT 各 各 O
项 M 项 项 O
工作 NN 工 作 O
的 DEG 的 的 O
灵魂 NN 灵 魂 O
。 PU 。 。 O
在 P 在 在 O
新 VA 新 新 O
的 DEC 的 的 O
一 CD 一 一 O
年 M 年 年 O
里 LC 里 里 O
， PU ， ， O
我们 PN 我 们 O
要 VV 要 要 O
高 AD 高 高 O
举 VV 举 举 O
邓小平 NR 邓 平 O
理论 NN 理 论 O
的 DEG 的 的 O
伟大 JJ 伟 大 O
旗帜 NN 旗 帜 O
， PU ， ， O
继续 VV 继 续 O
深入 VV 深 入 O
学习 VV 学 习 O
十五 CD 十 五 O
大 JJ 大 大 O
文件 NN 文 件 O
， PU ， ， O
把 BA 把 把 O
全 DT 全 全 O
党 NN 党 党 O
的 DEG 的 的 O
思想 NN 思 想 O
统一 VV 统 一 O
到 VV 到 到 O
十五 CD 十 五 O
大 JJ 大 大 O
精神 NN 精 神 O
上来 VV 上 来 O
， PU ， ， O
把 BA 把 把 O
全 DT 全 全 O
国 NN 国 国 O
各 DT 各 各 O
族 NN 族 族 O
人民 NN 人 民 O
的 DEG 的 的 O
力量 NN 力 量 O
凝聚 VV 凝 聚 O
到 VV 到 到 O
实现 VV 实 现 O
十五 CD 十 五 O
大 JJ 大 大 O
确定 NN 确 定 O
的 DEG 的 的 O
各 DT 各 各 O
项 M 项 项 O
任务 NN 任 务 O
上来 VV 上 来 O
， PU ， ， O
正确 AD 正 确 O
处理 VV 处 理 O
改革 NN 改 革 O
、 PU 、 、 O
发展 NN 发 展 O
、 PU 、 、 O
稳定 VA 稳 定 O
的 DEC 的 的 O
关系 NN 关 系 O
， PU ， ， O
紧紧 AD 紧 紧 O
围绕 VV 围 绕 O
经济 NN 经 济 O
建设 NN 建 设 O
这个 DT 这 个 O
中心 NN 中 心 O
， PU ， ， O
深化 VV 深 化 O
改革 NN 改 革 O
， PU ， ， O
扩大 VV 扩 大 O
开放 NN 开 放 O
， PU ， ， O
全面 AD 全 面 O
推进 VV 推 进 O
建设 NN 建 设 O
有 VE 有 有 O
中国 NR 中 国 O
特色 NN 特 色 O
社会主义 NN 社 义 O
的 DEG 的 的 O
伟大 JJ 伟 大 O
事业 NN 事 业 O
。 PU 。 。 O
正确 AD 正 确 O
处理 VV 处 理 O
改革 NN 改 革 O
、 PU 、 、 O
发展 NN 发 展 O
、 PU 、 、 O
稳定 VA 稳 定 O
的 DEC 的 的 O
关系 NN 关 系 O
， PU ， ， O
把 BA 把 把 O
改革 NN 改 革 O
的 DEG 的 的 O
力度 NN 力 度 O
、 PU 、 、 O
发展 VV 发 展 O
的 DEC 的 的 O
速度 NN 速 度 O
和 CC 和 和 O
群众 NN 群 众 O
可以 VV 可 以 O
承受 VV 承 受 O
的 DEC 的 的 O
程度 NN 程 度 O
很 AD 很 很 O
好 VA 好 好 O
地 DEV 地 地 O
结合 VV 结 合 O
起来 VV 起 来 O
， PU ， ， O
是 VC 是 是 O
统揽 NN 统 揽 O
全局 NN 全 局 O
的 DEG 的 的 O
重要 JJ 重 要 O
内容 NN 内 容 O
。 PU 。 。 O
经济 NN 经 济 O
建设 NN 建 设 O
是 VC 是 是 O
全 DT 全 全 O
党 NN 党 党 O
工作 NN 工 作 O
的 DEG 的 的 O
中心 NN 中 心 O
， PU ， ， O
统揽 VV 统 揽 O
全局 NN 全 局 O
， PU ， ， O
也 AD 也 也 O
要 VV 要 要 O
以 P 以 以 O
经济 NN 经 济 O
建设 NN 建 设 O
为 VC 为 为 O
中心 NN 中 心 O
。 PU 。 。 O
实现 VV 实 现 O
今年 NT 今 年 O
经济 NN 经 济 O
工作 NN 工 作 O
的 DEG 的 的 O
总体 NN 总 体 O
要求 NN 要 求 O
， PU ， ， O
必须 VV 必 须 O
把握 VV 把 握 O
全局 NN 全 局 O
， PU ， ， O
突出 VV 突 出 O
重点 NN 重 点 O
， PU ， ， O
继续 VV 继 续 O
贯彻 VV 贯 彻 O
稳中求进 VV 稳 进 O
的 DEC 的 的 O
方针 NN 方 针 O
。 PU 。 。 O
稳 AD 稳 稳 O
， PU ， ， O
就 AD 就 就 O
是 VC 是 是 O
保持 VV 保 持 O
稳定 NN 稳 定 O
的 DEC 的 的 O
宏观 JJ 宏 观 O
经济 NN 经 济 O
环境 NN 环 境 O
和 CC 和 和 O
社会 NN 社 会 O
环境 NN 环 境 O
； PU ； ； O
进 VV 进 进 O
， PU ， ， O
就 AD 就 就 O
是 VC 是 是 O
继续 VV 继 续 O
保持 VV 保 持 O
一 CD 一 一 O
个 M 个 个 O
较 AD 较 较 O
快 VA 快 快 O
的 DEC 的 的 O
发展 NN 发 展 O
速度 NN 速 度 O
。 PU 。 。 O
稳 AD 稳 稳 O
是 VC 是 是 O
基础 NN 基 础 O
， PU ， ， O
只有 AD 只 有 O
稳 VA 稳 稳 O
， PU ， ， O
才 AD 才 才 O
能 VV 能 能 O
更 AD 更 更 O
好 VA 好 好 O
地 DEV 地 地 O
推进 VV 推 进 O
改革 NN 改 革 O
和 CC 和 和 O
发展 NN 发 展 O
； PU ； ； O
进 VV 进 进 O
是 VC 是 是 O
目 NN 目 目 O
的 SP 的 的 O
， PU ， ， O
只有 AD 只 有 O
进 VV 进 进 O
， PU ， ， O
才 AD 才 才 O
能 VV 能 能 O
更 AD 更 更 O
好 VA 好 好 O
地 DEV 地 地 O
实现 VV 实 现 O
持久 VV 持 久 O
、 PU 、 、 O
牢固 VA 牢 固 O
的 DEC 的 的 O
稳 NN 稳 稳 O
。 PU 。 。 O
凡属 VV 凡 属 O
全局性 JJ 全 性 O
的 DEG 的 的 O
问题 NN 问 题 O
， PU ， ， O
都 AD 都 都 O
具有 VV 具 有 O
重大 JJ 重 大 O
的 DEG 的 的 O
政治 NN 政 治 O
意义 NN 意 义 O
。 PU 。 。 O
统揽 NN 统 揽 O
全局 NN 全 局 O
， PU ， ， O
要求 VV 要 求 O
全 DT 全 全 O
党 NN 党 党 O
全军 NN 全 军 O
全 DT 全 全 O
国 NN 国 国 O
人民 NN 人 民 O
， PU ， ， O
特别是 AD 特 是 O
各 DT 各 各 O
级 NN 级 级 O
领导 NN 领 导 O
干部 NN 干 部 O
， PU ， ， O
不断 AD 不 断 O
增强 VV 增 强 O
政治 NN 政 治 O
意识 NN 意 识 O
、 PU 、 、 O
大局 NN 大 局 O
意识 NN 意 识 O
和 CC 和 和 O
群众 NN 群 众 O
意识 NN 意 识 O
， PU ， ， O
不断 AD 不 断 O
提高 VV 提 高 O
领导 NN 领 导 O
水平 NN 水 平 O
和 CC 和 和 O
执政 NN 执 政 O
水平 NN 水 平 O
， PU ， ， O
严守 VV 严 守 O
纪律 NN 纪 律 O
， PU ， ， O
步调 NN 步 调 O
一致 VA 一 致 O
， PU ， ， O
紧紧 AD 紧 紧 O
地 DEV 地 地 O
团结 VV 团 结 O
在 P 在 在 O
以 P 以 以 O
江泽民 NR 江 民 O
同志 NN 同 志 O
为 VC 为 为 O
核心 NN 核 心 O
的 DEC 的 的 O
党 NN 党 党 O
中央 NN 中 央 O
周围 NN 周 围 O
， PU ， ， O
为 P 为 为 O
把 BA 把 把 O
建设 NN 建 设 O
有 VE 有 有 O
中国 NR 中 国 O
特色 NN 特 色 O
社会主义 NN 社 义 O
伟大 JJ 伟 大 O
事业 NN 事 业 O
全面 AD 全 面 O
推向 VV 推 向 O
２１ OD ２ １ O
世纪 NN 世 纪 O
， PU ， ， O
作出 VV 作 出 O
积极 JJ 积 极 O
贡献 NN 贡 献 O
！ PU ！ ！ O
希望 VV 希 望 O
在 P 在 在 O
联合国 NR 联 国 O
有关 JJ 有 关 O
决议 NN 决 议 O
的 DEG 的 的 O
基础 NN 基 础 O
上 LC 上 上 O
尽快 AD 尽 快 O
公正 AD 公 正 O
合理 AD 合 理 O
解决 VV 解 决 O
海湾 NN 海 湾 O
战争 NN 战 争 O
遗留 VV 遗 留 O
问题 NN 问 题 O
新华社 NR 新 社 O
北京 NR 北 京 O
１月 NT １ 月 O
７日 NT ７ 日 O
电 NN 电 电 O
（ PU （ （ O
记者 NN 记 者 O
卢劲 NR 卢 劲 O
） PU ） ） O
国家主席 NN 国 席 O
江泽民 NR 江 民 O
今天 NT 今 天 O
在 P 在 在 O
北京 NR 北 京 O
会见 VV 会 见 O
了 AS 了 了 O
由 P 由 由 O
议长 NN 议 长 O
哈马迪 NR 哈 迪 O
博士 NN 博 士 O
率领 VV 率 领 O
的 DEC 的 的 O
伊拉克 NR 伊 克 O
国民 NN 国 民 O
议会 NN 议 会 O
代表团 NN 代 团 O
。 PU 。 。 O
江泽民 NR 江 民 O
说 VV 说 说 O
， PU ， ， O
中国 NR 中 国 O
政府 NN 政 府 O
和 CC 和 和 O
人民 NN 人 民 O
对 P 对 对 O
伊拉克 NR 伊 克 O
人民 NN 人 民 O
因 P 因 因 O
制裁 NN 制 裁 O
所 MSP 所 所 O
遭受 VV 遭 受 O
的 DEC 的 的 O
苦难 NN 苦 难 O
深表 VV 深 表 O
同情 VV 同 情 O
， PU ， ， O
我们 PN 我 们 O
一贯 AD 一 贯 O
主张 VV 主 张 O
在 P 在 在 O
联合国 NR 联 国 O
有关 JJ 有 关 O
决议 NN 决 议 O
的 DEG 的 的 O
基础 NN 基 础 O
上 LC 上 上 O
尽快 AD 尽 快 O
公正 VA 公 正 O
、 PU 、 、 O
合理 VA 合 理 O
地 DEV 地 地 O
解决 VV 解 决 O
海湾 NN 海 湾 B-BRI
战争 NN 战 争 I-BRI
遗留 VV 遗 留 O
问题 NN 问 题 O
。 PU 。 。 O
江泽民 NR 江 民 O
表示 VV 表 示 O
希望 VV 希 望 O
伊拉克 NR 伊 克 O
继续 VV 继 续 O
与 P 与 与 O
联合国 NR 联 国 O
合作 VV 合 作 O
， PU ， ， O
妥善 AD 妥 善 O
处理 VV 处 理 O
和 CC 和 和 O
改善 VV 改 善 O
同 P 同 同 O
有关 JJ 有 关 O
国家 NN 国 家 O
的 DEG 的 的 O
关系 NN 关 系 O
， PU ， ， O
以 MSP 以 以 O
争取 VV 争 取 O
国际 NN 国 际 O
社会 NN 社 会 O
更 AD 更 更 O
多 VA 多 多 O
的 DEC 的 的 O
同情 NN 同 情 O
与 CC 与 与 O
支持 NN 支 持 O
， PU ， ， O
为 P 为 为 O
最终 AD 最 终 O
解除 VV 解 除 O
对 P 对 对 O
伊拉克 NR 伊 克 O
制裁 NN 制 裁 O
创造 VV 创 造 O
有利 JJ 有 利 O
条件 NN 条 件 O
。 PU 。 。 O
江泽民 NR 江 民 O
主席 NN 主 席 O
对 P 对 对 O
哈马迪 NR 哈 迪 O
议长 NN 议 长 O
访 VV 访 访 O
华 NR 华 华 O
表示 VV 表 示 O
欢迎 NN 欢 迎 O
。 PU 。 。 O
他 PN 他 他 O
说 VV 说 说 O
， PU ， ， O
阁下 NN 阁 下 O
此 DT 此 此 O
次 M 次 次 O
作为 P 作 为 O
议长 NN 议 长 O
访 VV 访 访 O
华 NR 华 华 O
， PU ， ， O
必 AD 必 必 O
将 AD 将 将 O
对 P 对 对 O
进一步 AD 进 步 O
加深 VV 加 深 O
中国 NR 中 国 O
全国 JJ 全 国 O
人大 NN 人 大 O
与 CC 与 与 O
伊拉克 NR 伊 克 O
国民 NN 国 民 O
议会 NN 议 会 O
间 LC 间 间 O
的 DEG 的 的 O
了解 NN 了 解 O
与 CC 与 与 O
合作 NN 合 作 O
， PU ， ， O
推动 VV 推 动 O
两 CD 两 两 O
国 NN 国 国 O
友好 JJ 友 好 O
合作 NN 合 作 O
关系 NN 关 系 O
的 DEG 的 的 O
发展 NN 发 展 O
发挥 VV 发 挥 O
积极 VA 积 极 O
的 DEC 的 的 O
作用 NN 作 用 O
。 PU 。 。 O
江泽民 NR 江 民 O
说 VV 说 说 O
， PU ， ， O
今年 NT 今 年 O
恰逢 NN 恰 逢 O
中 LC 中 中 O
伊 NR 伊 伊 O
建交 VV 建 交 O
４０ CD ４ ０ O
年 M 年 年 O
。 PU 。 。 O
我们 PN 我 们 O
对 P 对 对 O
两 CD 两 两 O
国 NN 国 国 O
关系 NN 关 系 O
的 DEG 的 的 O
顺利 JJ 顺 利 O
发展 NN 发 展 O
表示 VV 表 示 O
满意 NN 满 意 O
， PU ， ， O
并 CC 并 并 O
愿意 VV 愿 意 O
在 P 在 在 O
和平 AD 和 平 O
共处 VV 共 处 O
五 CD 五 五 O
项 M 项 项 O
原则 NN 原 则 O
的 DEG 的 的 O
基础 NN 基 础 O
上 LC 上 上 O
， PU ， ， O
进一步 AD 进 步 O
加强 VV 加 强 O
和 CC 和 和 O
发展 VV 发 展 O
同 P 同 同 O
伊拉克 NR 伊 克 O
的 DEG 的 的 O
友好 JJ 友 好 O
合作 NN 合 作 O
关系 NN 关 系 O
。 PU 。 。 O
哈马迪 NR 哈 迪 O
赞扬 VV 赞 扬 O
中国 NR 中 国 O
经济 NN 经 济 O
的 DEG 的 的 O
迅速 JJ 迅 速 O
发展 NN 发 展 O
和 CC 和 和 O
对 P 对 对 O
第三 OD 第 三 O
世界 NN 世 界 O
的 DEG 的 的 O
支持 NN 支 持 O
。 PU 。 。 O
他 PN 他 他 O
说 VV 说 说 O
， PU ， ， O
伊拉克 NR 伊 克 O
与 CC 与 与 O
中国 NR 中 国 O
有 VE 有 有 O
着 AS 着 着 O
长期 JJ 长 期 O
的 DEG 的 的 O
友好 JJ 友 好 O
关系 NN 关 系 O
， PU ， ， O
希望 VV 希 望 O
进一步 AD 进 步 O
发展 VV 发 展 O
两 CD 两 两 O
国 NN 国 国 O
间 LC 间 间 O
的 DEG 的 的 O
友好 JJ 友 好 O
合作 NN 合 作 O
。 PU 。 。 O
哈马迪 NR 哈 迪 O
还 AD 还 还 O
介绍 VV 介 绍 O
了 AS 了 了 O
伊 NR 伊 伊 O
遭受 VV 遭 受 O
制裁 NN 制 裁 O
的 DEG 的 的 O
有关 JJ 有 关 O
情况 NN 情 况 O
。 PU 。 。 O
王丙乾 NR 王 乾 O
、 PU 、 、 O
曹志 NR 曹 志 O
、 PU 、 、 O
周觉 NR 周 觉 O
、 PU 、 、 O
张德广 NR 张 广 O
和 CC 和 和 O
伊拉克 NR 伊 克 O
驻华 JJ 驻 华 O
大使 NN 大 使 O
库巴 NR 库 巴 O
等 ETC 等 等 O
参加 VV 参 加 O
了 AS 了 了 O
会见 NN 会 见 O
。 PU 。 。 O
（ PU （ （ O
附图片 NN 附 片 O
１ CD １ １ O
张 M 张 张 O
） PU ） ） O
编者 NN 编 者 O
按 P 按 按 O
： PU ： ： O
一 CD 一 一 O
位 M 位 位 O
因 P 因 因 O
拒 VV 拒 拒 O
当 VV 当 当 O
“ PU “ “ O
三 CD 三 三 O
陪 VV 陪 陪 O
” PU ” ” O
小姐 NN 小 姐 O
而 MSP 而 而 O
被 SB 被 被 O
逼 VV 逼 逼 O
跳楼 VV 跳 楼 O
致瘫 VV 致 瘫 O
的 DEC 的 的 O
少女 NN 少 女 O
， PU ， ， O
用 P 用 用 O
自己 PN 自 己 O
的 DEG 的 的 O
鲜血 NN 鲜 血 O
向 P 向 向 O
社会 NN 社 会 O
发出 VV 发 出 O
呼吁 NN 呼 吁 O
： PU ： ： O
“ PU “ “ O
‘ PU ‘ ‘ O
扫黄 VV 扫 黄 O
’ PU ’ ’ O
千万 AD 千 万 O
不 AD 不 不 O
能 VV 能 能 O
手软 VV 手 软 O
！ PU ！ ！ O
” PU ” ” O
这 PN 这 这 O
是 VC 是 是 O
对 P 对 对 O
人人 NN 人 人 O
喊打 VV 喊 打 O
的 DEC 的 的 O
社会 NN 社 会 O
丑恶 NN 丑 恶 O
现象 NN 现 象 O
的 DEC 的 的 O
血泪 NN 血 泪 O
控诉 NN 控 诉 O
， PU ， ， O
是 VC 是 是 O
反映 VV 反 映 O
党心 NN 党 心 O
民心 NN 民 心 O
的 DEC 的 的 O
正义 JJ 正 义 O
呐喊 NN 呐 喊 O
。 PU 。 。 O
这 DT 这 这 O
一 CD 一 一 O
事件 NN 事 件 O
警示 VV 警 示 O
我们 PN 我 们 O
： PU ： ： O
“ PU “ “ O
扫黄打非 NN 扫 非 O
” PU ” ” O
， PU ， ， O
荡涤 VV 荡 涤 O
一切 DT 一 切 O
污泥 NN 污 泥 O
浊水 NN 浊 水 O
， PU ， ， O
必须 VV 必 须 O
加大 VV 加 大 O
力度 NN 力 度 O
， PU ， ， O
一抓到底 VV 一 底 O
， PU ， ， O
除恶务尽 VV 除 尽 O
。 PU 。 。 O
让 VV 让 让 O
百姓 NN 百 姓 O
安居乐业 VV 安 业 O
， PU ， ， O
为 P 为 为 O
改革 NN 改 革 O
开放 NN 开 放 O
和 CC 和 和 O
社会主义 NN 社 义 O
现代化 NN 现 化 O
建设 NN 建 设 O
创造 VV 创 造 O
一 CD 一 一 O
个 M 个 个 O
更加 AD 更 加 O
安定 VA 安 定 O
、 PU 、 、 O
文明 VA 文 明 O
、 PU 、 、 O
健康 VA 健 康 O
的 DEC 的 的 O
社会 NN 社 会 O
环境 NN 环 境 O
。 PU 。 。 O
本 DT 本 本 O
报 NN 报 报 O
北京 NR 北 京 O
１月 NT １ 月 O
７日 NT ７ 日 O
讯 NN 讯 讯 O
记者 NN 记 者 O
白剑峰 NR 白 峰 O
报道 VV 报 道 O
： PU ： ： O
因 P 因 因 O
拒 VV 拒 拒 O
当 VV 当 当 O
“ PU “ “ O
三 CD 三 三 O
陪 VV 陪 陪 O
” PU ” ” O
小姐 NN 小 姐 O
而 MSP 而 而 O
跳楼 VV 跳 楼 O
致瘫 VV 致 瘫 O
的 DEC 的 的 O
川妹子 NN 川 子 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
昨晚 NT 昨 晚 O
抵京 VV 抵 京 O
， PU ， ， O
接受 VV 接 受 O
中国 NR 中 国 O
康复 NN 康 复 O
研究 NN 研 究 O
中心 NN 中 心 O
附属 VV 附 属 O
北京 NR 北 京 O
博爱 NN 博 爱 O
医院 NN 医 院 O
的 DEG 的 的 O
免费 JJ 免 费 O
治疗 NN 治 疗 O
。 PU 。 。 O
在 P 在 在 O
病床 NN 病 床 O
上 LC 上 上 O
， PU ， ， O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
含泪 VV 含 泪 O
对 P 对 对 O
记者 NN 记 者 O
说 VV 说 说 O
： PU ： ： O
“ PU “ “ O
我 PN 我 我 O
想 VV 想 想 O
用 P 用 用 O
自己 PN 自 己 O
的 DEG 的 的 O
鲜血 NN 鲜 血 O
告诉 VV 告 诉 O
全 DT 全 全 O
社会 NN 社 会 O
， PU ， ， O
妇女 NN 妇 女 O
的 DEG 的 的 O
人格 NN 人 格 O
不 AD 不 不 O
容 VV 容 容 O
玷污 VV 玷 污 O
， PU ， ， O
‘ PU ‘ ‘ O
扫黄 VV 扫 黄 O
’ PU ’ ’ O
千万 AD 千 万 O
不 AD 不 不 O
能 VV 能 能 O
手软 VV 手 软 O
！ PU ！ ！ O
” PU ” ” O
去年 NT 去 年 O
１１月 NT １ 月 O
下旬 NN 下 旬 O
， PU ， ， O
来自 VV 来 自 O
四川 NR 四 川 O
旺苍县 NR 旺 县 O
白水镇 NR 白 镇 O
的 DEG 的 的 O
２３ CD ２ ３ O
岁 M 岁 岁 O
女 JJ 女 女 O
青年 NN 青 年 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
， PU ， ， O
携 VV 携 携 O
同乡 NN 同 乡 O
女伴 NN 女 伴 O
到 P 到 到 O
成都市 NR 成 市 O
劳务 NN 劳 务 O
市场 NN 市 场 O
找 VV 找 找 O
工作 NN 工 作 O
。 PU 。 。 O
四川 NR 四 川 O
眉山县 NR 眉 县 O
“ PU “ “ O
天涯 NN 天 涯 O
夜总会 NN 夜 会 O
” PU ” ” O
老板 NN 老 板 O
以 P 以 以 O
招收 VV 招 收 O
