本 DT 本 本 O
决定 VV 决 定 O
“ PU “ “ O
毫 AD 毫 毫 O
无 VE 无 无 O
道理 NN 道 理 O
” PU ” ” O
， PU ， ， O
意大利 NR 意 利 B-LOC
销售商 NN 销 商 O
的 DEG 的 的 O
“ PU “ “ O
灰色 JJ 灰 色 O
进口 NN 进 口 O
” PU ” ” O
也 AD 也 也 O
违反 VV 违 反 O
了 AS 了 了 O
欧盟 NR 欧 盟 O
的 DEG 的 的 O
法律 NN 法 律 O
。 PU 。 。 O
据 P 据 据 O
报道 NN 报 道 O
， PU ， ， O
在 P 在 在 O
意大利 NR 意 利 B-LOC
买 VV 买 买 O
大众车 NN 大 车 O
和 CC 和 和 O
奥迪车 NN 奥 车 O
由于 P 由 于 O
意大利 NR 意 利 B-LOC
弱币 NN 弱 币 O
里拉 NN 里 拉 O
的 DEG 的 的 O
因素 NN 因 素 O
而 MSP 而 而 O
比 P 比 比 O
在 P 在 在 O
德国 NR 德 国 B-LOC
买 VV 买 买 O
要 VV 要 要 O
便宜 VA 便 宜 O
得 DER 得 得 O
多 VA 多 多 O
， PU ， ， O
因此 AD 因 此 O
， PU ， ， O
大众 NN 大 众 O
禁止 VV 禁 止 O
意大利 NR 意 利 B-LOC
的 DEG 的 的 O
销售商 NN 销 商 O
将 AD 将 将 O
车 NN 车 车 O
返销 VV 返 销 O
回 VV 回 回 O
德国 NR 德 国 B-LOC
。 PU 。 。 O
欧盟 NR 欧 盟 O
目前 NT 目 前 O
还 AD 还 还 O
在 AD 在 在 O
调查 VV 调 查 O
德国 NR 德 国 B-LOC
的 DEG 的 的 O
另外 DT 另 外 O
两 CD 两 两 O
家 M 家 家 O
汽车 NN 汽 车 O
公司 NN 公 司 O
奔驰 VV 奔 驰 O
和 CC 和 和 O
欧宝 NR 欧 宝 O
是否 VV 是 否 O
也 AD 也 也 O
触犯 VV 触 犯 O
了 AS 了 了 O
同样 JJ 同 样 O
的 DEG 的 的 O
法律 NN 法 律 O
。 PU 。 。 O
德国 NR 德 国 B-ORG
大众 NN 大 众 I-ORG
公司 NN 公 司 I-ORG
是 VC 是 是 O
欧洲 NR 欧 洲 B-LOC
最 AD 最 最 O
大 VA 大 大 O
的 DEC 的 的 O
汽车 NN 汽 车 O
制造商 NN 制 商 O
。 PU 。 。 O
此间 NN 此 间 O
舆论 NN 舆 论 O
认为 VV 认 为 O
， PU ， ， O
大众 NN 大 众 O
与 CC 与 与 O
欧盟 NR 欧 盟 O
此 DT 此 此 O
番 M 番 番 O
“ PU “ “ O
对簿公堂 VV 对 堂 O
” PU ” ” O
将 AD 将 将 O
有 VE 有 有 O
一 CD 一 一 O
出 M 出 出 O
好 JJ 好 好 O
戏 NN 戏 戏 O
， PU ， ， O
表明 VV 表 明 O
欧盟 NR 欧 盟 O
在 P 在 在 O
一体化 NN 一 化 O
进程 NN 进 程 O
中 LC 中 中 O
越来越 AD 越 越 O
获得 VV 获 得 O
广泛 VA 广 泛 O
的 DEC 的 的 O
权力 NN 权 力 O
， PU ， ， O
而 AD 而 而 O
对于 P 对 于 O
这 DT 这 这 O
一 CD 一 一 O
点 M 点 点 O
， PU ， ， O
许多 CD 许 多 O
公司 NN 公 司 O
和 CC 和 和 O
政治家 NN 政 家 O
目前 NT 目 前 O
可能 VV 可 能 O
还 AD 还 还 O
没有 AD 没 有 O
真正 AD 真 正 O
意识 VV 意 识 O
到 VV 到 到 O
。 PU 。 。 O
日 NR 日 日 B-ORG
大藏省 NN 大 省 I-ORG
又 AD 又 又 O
有 VE 有 有 O
两 CD 两 两 O
名 M 名 名 O
官员 NN 官 员 O
辞职 VV 辞 职 O
新华社 NR 新 社 B-ORG
布鲁塞尔 NR 布 尔 B-LOC
１月 NT １ 月 O
２８日 NT ２ 日 O
电 NN 电 电 O
（ PU （ （ O
记者 NN 记 者 O
毛雪良 NR 毛 良 B-PER
） PU ） ） O
欧盟 NR 欧 盟 B-ORG
委员会 NN 委 会 I-ORG
负责 VV 负 责 O
经济 NN 经 济 O
、 PU 、 、 O
财政 NN 财 政 O
和 CC 和 和 O
货币 NN 货 币 O
事务 NN 事 务 O
的 DEC 的 的 O
委员 NN 委 员 O
德西尔吉 NR 德 吉 B-PER
２８日 NT ２ 日 O
在 P 在 在 O
欧洲 NR 欧 洲 B-LOC
议会 NN 议 会 O
发表 VV 发 表 O
讲话 NN 讲 话 O
说 VV 说 说 O
， PU ， ， O
东南亚 NR 东 亚 B-LOC
金融 NN 金 融 O
危机 NN 危 机 O
对 P 对 对 O
欧洲 NR 欧 洲 B-LOC
统一 NN 统 一 O
货币 NN 货 币 O
欧元 NN 欧 元 O
的 DEG 的 的 O
如期 AD 如 期 O
启动 VV 启 动 O
“ PU “ “ O
没有 VE 没 有 O
影响 NN 影 响 O
” PU ” ” O
。 PU 。 。 O
德西尔吉 NR 德 吉 B-LOC
说 VV 说 说 O
， PU ， ， O
欧元 NN 欧 元 O
仍 AD 仍 仍 O
将 AD 将 将 O
按照 P 按 照 O
预定 NN 预 定 O
的 DEG 的 的 O
日程表 NN 日 表 O
于 P 于 于 O
１９９９年 NT １ 年 O
１月 NT １ 月 O
１日 NT １ 日 O
启动 VV 启 动 O
， PU ， ， O
有关 P 有 关 O
搭乘 VV 搭 乘 O
欧元 NN 欧 元 O
头 NN 头 头 O
班车 NN 班 车 O
的 DEC 的 的 O
欧盟 NR 欧 盟 O
成员国 NN 成 国 O
的 DEG 的 的 O
名单 NN 名 单 O
将 AD 将 将 O
于 P 于 于 O
今年 NT 今 年 O
５月 NT ５ 月 O
２日 NT ２ 日 O
由 P 由 由 O
欧盟 NR 欧 盟 O
各 DT 各 各 O
国 NN 国 国 O
领导人 NN 领 人 O
最终 AD 最 终 O
决定 VV 决 定 O
。 PU 。 。 O
他 PN 他 他 O
说 VV 说 说 O
， PU ， ， O
欧洲 NR 欧 洲 B-LOC
内部 NN 内 部 O
需求 NN 需 求 O
正 AD 正 正 O
逐渐 AD 逐 渐 O
取代 VV 取 代 O
出口 NN 出 口 O
而 MSP 而 而 O
成为 VV 成 为 O
经济 NN 经 济 O
增长 NN 增 长 O
的 DEC 的 的 O
重要 JJ 重 要 O
因素 NN 因 素 O
， PU ， ， O
欧洲 NR 欧 洲 B-LOC
金融 NN 金 融 O
市场 NN 市 场 O
正在 AD 正 在 O
为 P 为 为 O
欧元 NN 欧 元 O
的 DEG 的 的 O
实施 NN 实 施 O
进行 VV 进 行 O
充分 JJ 充 分 O
的 DEG 的 的 O
准备 NN 准 备 O
工作 NN 工 作 O
， PU ， ， O
欧洲 NR 欧 洲 B-LOC
货币 NN 货 币 O
体系 NN 体 系 O
也 AD 也 也 O
保持 VV 保 持 O
了 AS 了 了 O
稳定 NN 稳 定 O
。 PU 。 。 O
因此 AD 因 此 O
， PU ， ， O
“ PU “ “ O
东南亚 NR 东 亚 B-LOC
金融 NN 金 融 O
风暴 NN 风 暴 O
对 P 对 对 O
欧洲 NR 欧 洲 B-LOC
经济 NN 经 济 O
的 DEG 的 的 O
影响 NN 影 响 O
是 VC 是 是 O
微不足道 VV 微 道 O
的 DEC 的 的 O
” PU ” ” O
， PU ， ， O
欧盟 NR 欧 盟 B-ORG
委员会 NN 委 会 I-ORG
认为 VV 认 为 O
无 VE 无 无 O
需 NN 需 需 O
修改 VV 修 改 O
它 PN 它 它 O
去年 NT 去 年 O
１０月 NT １ 月 O
中旬 NN 中 旬 O
作出 VV 作 出 O
的 DEC 的 的 O
欧盟 NR 欧 盟 O
经济 NN 经 济 O
１９９８年 NT １ 年 O
将 AD 将 将 O
增长 VV 增 长 O
３％ CD ３ ％ O
的 DEG 的 的 O
预测 NN 预 测 O
。 PU 。 。 O
德西尔吉 NR 德 吉 B-PER
说 VV 说 说 O
， PU ， ， O
他 PN 他 他 O
注意 VV 注 意 O
到 VV 到 到 O
日本 NR 日 本 B-LOC
和 CC 和 和 O
中国 NR 中 国 B-LOC
的 DEG 的 的 O
经济 NN 经 济 O
很 AD 很 很 O
好 VA 好 好 O
地 DEV 地 地 O
顶住 VV 顶 住 O
了 AS 了 了 O
东南亚 NR 东 亚 B-LOC
金融 NN 金 融 O
危机 NN 危 机 O
的 DEG 的 的 O
压力 NN 压 力 O
， PU ， ， O
没有 AD 没 有 O
出现 VV 出 现 O
不 AD 不 不 O
稳定 VA 稳 定 O
的 DEC 的 的 O
迹象 NN 迹 象 O
。 PU 。 。 O
他 PN 他 他 O
还 AD 还 还 O
表示 VV 表 示 O
， PU ， ， O
亚洲 NR 亚 洲 B-LOC
在 P 在 在 O
有关 JJ 有 关 O
经济 NN 经 济 O
活力 NN 活 力 O
、 PU 、 、 O
革新 NN 革 新 O
和 CC 和 和 O
适应 NN 适 应 O
能力 NN 能 力 O
等 ETC 等 等 O
方面 NN 方 面 O
有 VE 有 有 O
很多 CD 很 多 O
值得 VV 值 得 O
欧盟 NR 欧 盟 O
学习 VV 学 习 O
的 DEC 的 的 O
地方 NN 地 方 O
， PU ， ， O
亚洲 NR 亚 洲 B-LOC
国家 NN 国 家 O
的 DEG 的 的 O
经济 NN 经 济 O
增长 NN 增 长 O
潜力 NN 潜 力 O
也 AD 也 也 O
没有 AD 没 有 O
因为 P 因 为 O
这 DT 这 这 O
次 M 次 次 O
金融 NN 金 融 O
危机 NN 危 机 O
而 MSP 而 而 O
受到 VV 受 到 O
损害 NN 损 害 O
。 PU 。 。 O
世贸 NN 世 贸 B-ORG
组织 NN 组 织 I-ORG
２７日 NT ２ 日 O
至 CC 至 至 O
２８日 NT ２ 日 O
对 P 对 对 O
日本 NR 日 本 B-LOC
１９９５年 NT １ 年 O
４月 NT ４ 月 O
以来 LC 以 来 O
的 DEG 的 的 O
贸易 NN 贸 易 O
政策 NN 政 策 O
进行 VV 进 行 O
了 AS 了 了 O
审议 NN 审 议 O
。 PU 。 。 O
２８日 NT ２ 日 O
在 P 在 在 O
此间 NN 此 间 O
公布 VV 公 布 O
的 DEC 的 的 O
审议 NN 审 议 O
报告 NN 报 告 O
说 VV 说 说 O
， PU ， ， O
自从 P 自 从 O
上 DT 上 上 O
次 M 次 次 O
审议 VV 审 议 O
以来 LC 以 来 O
， PU ， ， O
日本 NR 日 本 B-LOC
关税 NN 关 税 O
结构 NN 结 构 O
没有 VE 没 有 O
任何 DT 任 何 O
重大 JJ 重 大 O
变化 NN 变 化 O
， PU ， ， O
其 PN 其 其 O
简单 JJ 简 单 O
平均 JJ 平 均 O
关税 NN 关 税 O
税率 NN 税 率 O
１９９７年 NT １ 年 O
达 VV 达 达 O
９ CD ９ ９ O
? PU ? ? O
４％ CD ４ ％ O
， PU ， ， O
农业 NN 农 业 O
、 PU 、 、 O
食品 NN 食 品 O
、 PU 、 、 O
纺织业 NN 纺 业 O
等 ETC 等 等 O
方面 NN 方 面 O
的 DEG 的 的 O
关税奇 NN 关 奇 O
高 VA 高 高 O
。 PU 。 。 O
报告 NN 报 告 O
认为 VV 认 为 O
， PU ， ， O
虽然 CS 虽 然 O
日本 NR 日 本 B-ORG
政府 NN 政 府 I-ORG
为 P 为 为 O
减少 VV 减 少 O
限制性 JJ 限 性 O
贸易 NN 贸 易 O
措施 NN 措 施 O
作 VV 作 作 O
了 AS 了 了 O
一些 CD 一 些 O
努力 NN 努 力 O
， PU ， ， O
但 AD 但 但 O
还 AD 还 还 O
要 VV 要 要 O
进一步 AD 进 步 O
刺激 VV 刺 激 O
国内 NN 国 内 O
需求 NN 需 求 O
。 PU 。 。 O
日本 NR 日 本 B-LOC
在 P 在 在 O
为 P 为 为 O
贸易 NN 贸 易 O
伙伴 NN 伙 伴 O
提供 VV 提 供 O
更 AD 更 更 O
好 VA 好 好 O
的 DEC 的 的 O
市场 NN 市 场 O
准入 NN 准 入 O
机会 NN 机 会 O
方面 NN 方 面 O
， PU ， ， O
尚 AD 尚 尚 O
需 VV 需 需 O
采取 VV 采 取 O
更 AD 更 更 O
大 VA 大 大 O
的 DEC 的 的 O
步骤 NN 步 骤 O
。 PU 。 。 O
新华社 NR 新 社 B-ORG
东京 NR 东 京 B-LOC
１月 NT １ 月 O
２９日 NT ２ 日 O
电 NN 电 电 O
（ PU （ （ O
记者 NN 记 者 O
冶 NN 冶 冶 B-PER
） PU ） ） O
日本 NR 日 本 B-ORG
大藏省 NN 大 省 I-ORG
事务 NN 事 务 O
次官 NN 次 官 O
小 JJ 小 小 B-PER
村 NN 村 村 I-PER
武 NR 武 武 I-PER
２８日 NT ２ 日 O
晚向 NN 晚 向 O
桥本 NR 桥 本 B-PER
首相 NN 首 相 O
表示 VV 表 示 O
辞职 VV 辞 职 O
， PU ， ， O
以 MSP 以 以 O
承担 VV 承 担 O
对 P 对 对 O
该 DT 该 该 O
省 NN 省 省 O
金融 NN 金 融 O
证券 NN 证 券 O
检查 NN 检 查 O
官员 NN 官 员 O
受贿 VV 受 贿 O
行为 NN 行 为 O
监督 VV 监 督 O
不当 JJ 不 当 O
的 DEG 的 的 O
责任 NN 责 任 O
。 PU 。 。 O
与 P 与 与 O
小 JJ 小 小 B-PER
村 NN 村 村 I-PER
武 NR 武 武 I-PER
同 P 同 同 O
向 P 向 向 O
首相 NN 首 相 O
表示 VV 表 示 O
辞职 VV 辞 职 O
的 DEC 的 的 O
还 AD 还 还 O
有 VE 有 有 O
大藏省 NN 大 省 B-ORG
官房长 NN 官 长 O
武藤敏郎 NR 武 郎 B-PER
。 PU 。 。 O
据称 AD 据 称 O
， PU ， ， O
桥本 NR 桥 本 B-PER
已 AD 已 已 O
批准 VV 批 准 O
小 JJ 小 小 B-PER
村 NN 村 村 I-PER
武 NN 武 武 I-PER
的 DEG 的 的 O
辞职 NN 辞 职 O
。 PU 。 。 O
当天 NT 当 天 O
早些时候 NN 早 候 O
， PU ， ， O
桥本 NR 桥 本 B-PER
已 AD 已 已 O
接受 VV 接 受 O
了 AS 了 了 O
大藏大臣 NN 大 臣 O
三博 NN 三 博 B-PER
的 DEG 的 的 O
辞呈 NN 辞 呈 O
。 PU 。 。 O
据 P 据 据 O
报道 NN 报 道 O
， PU ， ， O
２６日 NT ２ 日 O
， PU ， ， O
大藏省 NN 大 省 B-ORG
金融 NN 金 融 I-ORG
检查部 NN 检 部 I-ORG
金融 NN 金 融 O
证券 NN 证 券 O
检查 NN 检 查 O
官室 NN 官 室 O
室长 NN 室 长 O
宫川宏一 NR 宫 一 B-PER
和 CC 和 和 O
该 DT 该 该 O
部 NN 部 部 O
管理课 NN 管 课 O
课长 NN 课 长 O
助理 NN 助 理 O
谷 NN 谷 谷 B-PER
内 LC 内 内 I-PER
敏美 VV 敏 美 I-PER
因 P 因 因 O
接受 VV 接 受 O
金融 NN 金 融 O
证券 NN 证 券 O
机构 NN 机 构 O
的 DEG 的 的 O
高额 JJ 高 额 O
招待 NN 招 待 O
而 MSP 而 而 O
被 SB 被 被 O
东京 NR 东 京 B-ORG
地方 NN 地 方 I-ORG
检察院 NN 检 院 I-ORG
以 P 以 以 O
受贿 NN 受 贿 O
嫌疑 NN 嫌 疑 O
拘捕 VV 拘 捕 O
。 PU 。 。 O
２８日 NT ２ 日 O
晚 NN 晚 晚 O
， PU ， ， O
大藏省 NN 大 省 B-ORG
银行局 NN 银 局 I-ORG
金融 NN 金 融 O
交易 NN 交 易 O
管理官 NN 管 官 O
大月洋一 NR 大 一 B-PER
在 P 在 在 O
家 NN 家 家 O
中 LC 中 中 O
自杀 VV 自 杀 O
。 PU 。 。 O
此前 AD 此 前 O
， PU ， ， O
检察 NN 检 察 O
当局 NN 当 局 O
曾 AD 曾 曾 O
要求 VV 要 求 O
大月 NN 大 月 B-PER
就 AD 就 就 O
大藏省 NN 大 省 B-ORG
官员 NN 官 员 O
受贿 VV 受 贿 O
一 CD 一 一 O
案 NN 案 案 O
提供 VV 提 供 O
有关 JJ 有 关 O
证实 NN 证 实 O
材料 NN 材 料 O
。 PU 。 。 O
新华社 NR 新 社 B-ORG
记者 NN 记 者 O
张钊 NR 张 钊 B-PER
新华社 NR 新 社 B-ORG
通讯员 NN 通 员 O
刘翔谦 NR 刘 谦 B-PER
本 DT 本 本 O
报 NN 报 报 O
记者 NN 记 者 O
崔士鑫 NR 崔 鑫 B-PER
图 NN 图 图 O
为 VC 为 为 O
： PU ： ： O
在 P 在 在 O
党 NN 党 党 O
的 DEG 的 的 O
第十五 OD 第 五 O
次 M 次 次 O
代表 NN 代 表 O
大会 NN 大 会 O
期间 NN 期 间 O
， PU ， ， O
林华卿 NR 林 卿 B-PER
（ PU （ （ O
左 NN 左 左 O
一 CD 一 一 O
） PU ） ） O
向 P 向 向 O
江 NN 江 江 B-PER
总书记 NN 总 记 I-PER
汇报 NN 汇 报 O
工作 NN 工 作 O
。 PU 。 。 O
（ PU （ （ O
李尚智 NR 李 智 B-PER
摄 VV 摄 摄 O
） PU ） ） O
编者 NN 编 者 O
按 P 按 按 O
： PU ： ： O
林华卿 NR 林 卿 B-PER
是 VC 是 是 O
将门 VV 将 门 O
之 DEC 之 之 O
女 NN 女 女 O
， PU ， ， O
祖辈 NN 祖 辈 O
、 PU 、 、 O
父辈 NN 父 辈 O
都 AD 都 都 O
是 VC 是 是 O
爱国 JJ 爱 国 O
将领 NN 将 领 O
。 PU 。 。 O
然而 AD 然 而 O
， PU ， ， O
林华卿 NR 林 卿 B-PER
从 P 从 从 O
不 AD 不 不 O
讲 VV 讲 讲 O
自己 PN 自 己 O
是 VC 是 是 O
什么 DT 什 么 O
人 NN 人 人 O
的 DEG 的 的 O
后代 NN 后 代 O
， PU ， ， O
甚至 AD 甚 至 O
在 P 在 在 O
工厂 NN 工 厂 O
里 LC 里 里 O
工作 VV 工 作 O
很 AD 很 很 O
长 JJ 长 长 O
时间 NN 时 间 O
， PU ， ， O
车间 NN 车 间 O
里 LC 里 里 O
的 DEC 的 的 O
人 NN 人 人 O
还 AD 还 还 O
不 AD 不 不 O
知道 VV 知 道 O
她 PN 她 她 O
的 DEG 的 的 O
身世 NN 身 世 O
。 PU 。 。 O
她 PN 她 她 O
常 AD 常 常 O
提起 VV 提 起 O
的 DEC 的 的 O
倒 AD 倒 倒 O
是 VC 是 是 O
林遵 NR 林 遵 B-PER
将军 NN 将 军 O
的 DEG 的 的 O
这 DT 这 这 O
句 M 句 句 O
话 NN 话 话 O
： PU ： ： O
“ PU “ “ O
父亲 NN 父 亲 O
是 VC 是 是 O
父亲 NN 父 亲 O
， PU ， ， O
你 PN 你 你 O
是 VC 是 是 O
你 PN 你 你 O
， PU ， ， O
你 PN 你 你 O
的 DEG 的 的 O
路 NN 路 路 O
要 VV 要 要 O
自己 PN 自 己 O
走 VV 走 走 O
。 PU 。 。 O
” PU ” ” O
林华卿 NR 林 卿 B-PER
正 AD 正 正 O
是 VC 是 是 O
遵照 VV 遵 照 O
父亲 NN 父 亲 O
的 DEG 的 的 O
教导 NN 教 导 O
， PU ， ， O
在 P 在 在 O
一 CD 一 一 O
个 M 个 个 O
平凡 JJ 平 凡 O
的 DEG 的 的 O
岗位 NN 岗 位 O
上 LC 上 上 O
做出 VV 做 出 O
了 AS 了 了 O
不 AD 不 不 O
平凡 VA 平 凡 O
的 DEC 的 的 O
业绩 NN 业 绩 O
。 PU 。 。 O
巾帼不让须眉 VV 巾 眉 O
。 PU 。 。 O
这 DT 这 这 O
句 M 句 句 O
话 NN 话 话 O
用 VV 用 用 O
在 P 在 在 O
林华卿 NR 林 卿 B-PER
身上 NN 身 上 O
最为 AD 最 为 O
合适 VA 合 适 O
。 PU 。 。 O
这 PN 这 这 O
不仅 AD 不 仅 O
因为 P 因 为 O
她 PN 她 她 O
以 P 以 以 O
一 CD 一 一 O
位 M 位 位 O
女性 NN 女 性 O
的 DEG 的 的 O
身份 NN 身 份 O
在 P 在 在 O
工厂 NN 工 厂 O
里 LC 里 里 O
勇挑 VV 勇 挑 O
重担 NN 重 担 O
， PU ， ， O
屡 AD 屡 屡 O
创 VV 创 创 O
佳绩 NN 佳 绩 O
， PU ， ， O
更 AD 更 更 O
重要 VA 重 要 O
的 DEC 的 的 O
是 VC 是 是 O
因为 P 因 为 O
她 PN 她 她 O
不 AD 不 不 O
依 VV 依 依 O
祖荫 NN 祖 荫 O
， PU ， ， O
自 P 自 自 O
强 NN 强 强 O
自立 VV 自 立 O
， PU ， ， O
唱出 VV 唱 出 O
了 AS 了 了 O
爱国主义 NN 爱 义 O
的 DEG 的 的 O
正气歌 NN 正 歌 O
。 PU 。 。 O
一九九七年 NT 一 年 O
九月 NT 九 月 O
， PU ， ， O
作为 P 作 为 O
上海市 NR 上 市 B-LOC
船舶 NN 船 舶 O
工业 NN 工 业 O
系统 NN 系 统 O
唯一 JJ 唯 一 O
的 DEG 的 的 O
代表 NN 代 表 O
， PU ， ， O
林华卿 NR 林 卿 B-PER
来 VV 来 来 O
京 NR 京 京 O
参加 VV 参 加 O
了 AS 了 了 O
党 NN 党 党 O
的 DEG 的 的 O
第十五 OD 第 五 O
次 M 次 次 O
全 DT 全 全 O
国 NN 国 国 O
代表 NN 代 表 O
大会 NN 大 会 O
。 PU 。 。 O
大会 NN 大 会 O
期间 NN 期 间 O
， PU ， ， O
中共 NR 中 共 B-ORG
中央 NN 中 央 I-ORG
总书记 NN 总 记 O
、 PU 、 、 O
国家 NN 国 家 O
主席 NN 主 席 O
、 PU 、 、 O
中央 NN 中 央 B-ORG
军委 NN 军 委 I-ORG
主席 NN 主 席 O
江泽民 NR 江 民 B-PER
来到 VV 来 到 O
上海 NR 上 海 B-LOC
代表团 NN 代 团 O
的 DEG 的 的 O
讨论 NN 讨 论 O
现场 NN 现 场 O
。 PU 。 。 O
林华卿 NR 林 卿 B-PER
欣喜 VA 欣 喜 O
地 DEV 地 地 O
向 P 向 向 O
江 NR 江 江 B-PER
主席 NN 主 席 I-PER
汇报 VV 汇 报 O
了 AS 了 了 O
她 PN 她 她 O
所在 VV 所 在 O
的 DEC 的 的 O
海军 NN 海 军 B-ORG
四八○五 CD 四 五 I-ORG
厂 NN 厂 厂 I-ORG
修理 VV 修 理 O
新型 JJ 新 型 O
潜艇 NN 潜 艇 O
的 DEC 的 的 O
情况 NN 情 况 O
。 PU 。 。 O
江泽民 NR 江 民 B-PER
主席 NN 主 席 O
听后 VV 听 后 O
， PU ， ， O
高兴 VA 高 兴 O
地 DEV 地 地 O
说 VV 说 说 O
： PU ： ： O
『 PU 『 『 O
你们 PN 你 们 O
做 VV 做 做 O
了 AS 了 了 O
很 AD 很 很 O
好 VA 好 好 O
的 DEC 的 的 O
工作 NN 工 作 O
。 PU 。 。 O
工人们 NN 工 们 O
辛苦 VA 辛 苦 O
了 SP 了 了 O
。 PU 。 。 O
』 PU 』 』 O
江泽民 NR 江 民 B-PER
主席 NN 主 席 O
的 DEG 的 的 O
鼓励 NN 鼓 励 O
令 VV 令 令 O
这 DT 这 这 O
位 M 位 位 O
多次 AD 多 次 O
获得 VV 获 得 O
上海市 NR 上 市 B-LOC
『 PU 『 『 O
三八 CD 三 八 O
』 PU 』 』 O
红旗手 NN 红 手 O
和 CC 和 和 O
全 DT 全 全 O
国 NN 国 国 O
优秀 JJ 优 秀 O
女 JJ 女 女 O
职工 NN 职 工 O
称号 NN 称 号 O
的 DEC 的 的 O
高级 JJ 高 级 O
工程师 NN 工 师 O
心潮难平 VV 心 平 O
。 PU 。 。 O
多 CD 多 多 O
年 M 年 年 O
来 LC 来 来 O
， PU ， ， O
林华卿 NR 林 卿 B-PER
这 DT 这 这 O
位 M 位 位 O
将门 VV 将 门 O
之后 LC 之 后 O
、 PU 、 、 O
海防 NN 海 防 O
世家 NN 世 家 O
的 DEG 的 的 O
传人 NN 传 人 O
把 BA 把 把 O
爱国 NN 爱 国 O
之 DEG 之 之 O
志 NN 志 志 O
化为 VV 化 为 O
报国 NN 报 国 O
之 DEG 之 之 O
行 NN 行 行 O
， PU ， ， O
殚精竭虑 VV 殚 虑 O
于 P 于 于 O
建设 VV 建 设 O
祖国 NN 祖 国 O
强大 VA 强 大 O
的 DEC 的 的 O
海防 NN 海 防 O
， PU ， ， O
为 P 为 为 O
海军 NN 海 军 O
现代化 NN 现 化 O
舰艇 NN 舰 艇 O
的 DEG 的 的 O
修理 NN 修 理 O
事业 NN 事 业 O
做出 VV 做 出 O
了 AS 了 了 O
突出 JJ 突 出 O
贡献 NN 贡 献 O
。 PU 。 。 O
『 PU 『 『 O
前辈 NN 前 辈 O
的 DEG 的 的 O
爱国 JJ 爱 国 O
之 DEG 之 之 O
情 NN 情 情 O
、 PU 、 、 O
强国 NN 强 国 O
之志 NN 之 志 O
， PU ， ， O
需要 VV 需 要 O
我们 PN 我 们 O
以 P 以 以 O
行动 NN 行 动 O
来 MSP 来 来 O
继承 VV 继 承 O
』 PU 』 』 O
翻开 VV 翻 开 O
林华卿 NR 林 卿 B-PER
的 DEG 的 的 O
家史 NN 家 史 O
， PU ， ， O
爱国主义 NN 爱 义 O
精神 NN 精 神 O
如 AD 如 如 O
血脉相传 VV 血 传 O
， PU ， ， O
历历 VV 历 历 O
可 VV 可 可 O
见 VV 见 见 O
。 PU 。 。 O
她 PN 她 她 O
的 DEG 的 的 O
叔曾祖 NN 叔 祖 O
林则徐 NR 林 徐 B-PER
， PU ， ， O
因 P 因 因 O
虎门 NR 虎 门 B-LOC
销烟 NN 销 烟 O
而 MSP 而 而 O
名垂青史 VV 名 史 O
， PU ， ， O
是 VC 是 是 O
『 PU 『 『 O
第一 OD 第 一 O
个 M 个 个 O
睁开 VV 睁 开 O
眼睛 NN 眼 睛 O
看 VV 看 看 O
世界 NN 世 界 O
』 PU 』 』 O
的 DEC 的 的 O
中国 NR 中 国 B-LOC
人 NN 人 人 O
； PU ； ； O
祖父 NN 祖 父 O
林朝曦 NR 林 曦 B-PER
是 VC 是 是 O
清朝 NR 清 朝 O
海军 NN 海 军 O
的 DEG 的 的 O
一 CD 一 一 O
位 M 位 位 O
爱国 JJ 爱 国 O
将领 NN 将 领 O
， PU ， ， O
曾 AD 曾 曾 O
参加 VV 参 加 O
过 AS 过 过 O
多 CD 多 多 O
次 M 次 次 O
抗击 VV 抗 击 O
外侮 NN 外 侮 O
的 DEC 的 的 O
海上 NN 海 上 O
战斗 NN 战 斗 O
； PU ； ； O
父亲 NN 父 亲 O
林遵 NR 林 遵 B-PER
， PU ， ， O
早年 NT 早 年 O
毕业于 VV 毕 于 O
英国 NR 英 国 B-ORG
皇家 NN 皇 家 I-ORG
海军 NN 海 军 I-ORG
学院 NN 学 院 I-ORG
， PU ， ， O
抗战 NN 抗 战 O
胜利 NN 胜 利 O
后 LC 后 后 O
， PU ， ， O
曾率舰 NR 曾 舰 O
收复 VV 收 复 O
西沙 NR 西 沙 B-LOC
、 PU 、 、 O
南沙群岛 NR 南 岛 B-LOC
。 PU 。 。 O
一九四九年 NT 一 年 O
， PU ， ， O
时 AD 时 时 O
任 VV 任 任 O
国民党 NR 国 党 B-ORG
第二 OD 第 二 I-ORG
舰队 NN 舰 队 I-ORG
司令官 NN 司 官 O
的 DEG 的 的 O
林遵 NR 林 遵 B-PER
毅然率 NN 毅 率 O
舰艇 NN 舰 艇 O
三十余 CD 三 余 O
艘 M 艘 艘 O
光荣 NN 光 荣 O
起义 NN 起 义 O
， PU ， ， O
加入 VV 加 入 O
中国 NR 中 国 B-ORG
人民 NN 人 民 I-ORG
解放军 NN 解 军 I-ORG
， PU ， ， O
成为 VV 成 为 O
共和国 NN 共 国 O
第一 OD 第 一 O
批 M 批 批 O
被 SB 被 被 O
授予 VV 授 予 O
少 AD 少 少 O
将 BA 将 将 O
军衔 NN 军 衔 O
的 DEG 的 的 O
海军 NN 海 军 O
军官 NN 军 官 O
。 PU 。 。 O
一九七九年 NT 一 年 O
夏 NR 夏 夏 O
， PU ， ， O
上海 NR 上 海 B-LOC
